tipnames,sequence_accession,sequence_isolate,nuts0_name,nuts0_id,nuts1_name,nuts1_id,nuts2_name,nuts2_id,nuts3_name,nuts3_id,date_ymd,date_dec,date_ym,date_y,host_class,host_order,host_family,host_sciname,host_commonname,organization,collection_location,tissue_specimen_source,biosample,bioproject,date_format,geocode_coords,eurostat_polygon,location_precision,sequence_start,sequence_end,sequence_length,sequence_ambig,generegion_NS5,generegion_env,generegion_nflg,lineage,sublineage,drop_fli,is_europe
OR141531|ED-I-19/18|strix_nebulosa|DE|2018-08-06,OR141531,ED-I-19/18,Deutschland,DE,Niedersachsen,DE9,Weser-Ems,DE94,Grafschaft Bentheim,DE94B,2018-08-06,2018.59452054795,2018-08,2018,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",nordhorn (ni),NA,NA,NA,yyyy-mm-dd,"c(7.0648882, 52.4407445)",130,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141533|ED-I-29/18|surnia_ulula|DE|2018-08-06,OR141533,ED-I-29/18,Deutschland,DE,Niedersachsen,DE9,Lüneburg,DE93,Cuxhaven,DE932,2018-08-06,2018.59452054795,2018-08,2018,Aves,strigiformes,strigidae,surnia ulula,northern hawk owl,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",geestland (ni),NA,NA,NA,yyyy-mm-dd,"c(8.7944026, 53.6093624)",129,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141538|ED-I-80/18|turdidae_sp|DE|2018-09-04,OR141538,ED-I-80/18,Deutschland,DE,Berlin,DE3,Berlin,DE30,Berlin,DE300,2018-09-04,2018.67397260274,2018-09,2018,Aves,passeriformes,turdidae,turdidae sp.,thrush sp.,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",tierpark berlin-friesrichsfelde (be),NA,NA,NA,yyyy-mm-dd,"c(13.5314733, 52.5021834)",119,exact,1,10303,10302,0,1,1,1,Europe 3,NA,TRUE,1
OR141539|ED-I-92/18|turdus_merula|DE|2018-09-03,OR141539,ED-I-92/18,Deutschland,DE,Mecklenburg-Vorpommern,DE8,Mecklenburg-Vorpommern,DE80,Vorpommern-Rügen,DE80L,2018-09-03,2018.67123287671,2018-09,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",bergen auf rügen (mv),NA,NA,NA,yyyy-mm-dd,"c(13.4258341, 54.4151606)",126,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141540|ED-I-93/18|turdus_merula|DE|2018-08-31,OR141540,ED-I-93/18,Deutschland,DE,Mecklenburg-Vorpommern,DE8,Mecklenburg-Vorpommern,DE80,Nordwestmecklenburg,DE80M,2018-08-31,2018.66301369863,2018-08,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",grevesmühlen (mv),NA,NA,NA,yyyy-mm-dd,"c(11.1906933, 53.8600277)",126,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141545|ED-I-82/19|strix_nebulosa|DE|2019-07-30,OR141545,ED-I-82/19,Deutschland,DE,Saarland,DEC,Saarland,DEC0,Regionalverband Saarbrücken,DEC01,2019-07-30,2019.57534246575,2019-07,2019,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",zoo saarbrücken (sl),NA,NA,NA,yyyy-mm-dd,"c(7.0382776, 49.2286662)",139,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141546|ED-I-121/19_Nr1|strix_nebulosa|DE|2019-08-23,OR141546,ED-I-121/19 Nr.1,Deutschland,DE,Niedersachsen,DE9,Braunschweig,DE91,"Braunschweig, Kreisfreie Stadt",DE911,2019-08-23,2019.64109589041,2019-08,2019,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",zoo braunschweig (ni),NA,NA,NA,yyyy-mm-dd,"c(10.5146928, 52.2233462)",127,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141547|ED-I-121/19_Nr2|strix_nebulosa|DE|2019-08-23,OR141547,ED-I-121/19 Nr.2,Deutschland,DE,Niedersachsen,DE9,Braunschweig,DE91,"Braunschweig, Kreisfreie Stadt",DE911,2019-08-23,2019.64109589041,2019-08,2019,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",zoo braunschweig (ni),NA,NA,NA,yyyy-mm-dd,"c(10.5146928, 52.2233462)",127,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141548|ED-I-159/19|turdus_merula|DE|2019-09-02,OR141548,ED-I-159/19,Deutschland,DE,Sachsen-Anhalt,DEE,Sachsen-Anhalt,DEE0,"Magdeburg, Kreisfreie Stadt",DEE03,2019-09-02,2019.66849315068,2019-09,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",magdeburg (st),NA,NA,NA,yyyy-mm-dd,"c(11.6080863, 52.1131758)",143,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141549|ED-I-222/19|turdus_merula|DE|2019-09-18,OR141549,ED-I-222/19,Deutschland,DE,Nordrhein-Westfalen,DEA,Köln,DEA2,Städteregion Aachen,DEA2D,2019-09-18,2019.71232876712,2019-09,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",würselen (nw),NA,NA,NA,yyyy-mm-dd,"c(6.132614, 50.818365)",132,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141550|ED-I-223/19|erithacus_rubecula|DE|2019-09-20,OR141550,ED-I-223/19,Deutschland,DE,Nordrhein-Westfalen,DEA,Köln,DEA2,Städteregion Aachen,DEA2D,2019-09-20,2019.71780821918,2019-09,2019,Aves,passeriformes,muscicapidae,erithacus rubecula,european robin,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",herzogenrath (nw),NA,NA,NA,yyyy-mm-dd,"c(6.1094695, 50.8848518)",132,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141551|ED-I-229/19|turdus_merula|DE|2019-08-24,OR141551,ED-I-229/19,Deutschland,DE,Hessen,DE7,Gießen,DE72,"Gießen, Landkreis",DE721,2019-08-24,2019.64383561644,2019-08,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",gießen (he),NA,NA,NA,yyyy-mm-dd,"c(8.6784031, 50.5840512)",124,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141552|ED-I-236/19|turdus_merula|DE|2019-08-08,OR141552,ED-I-236/19,Deutschland,DE,Nordrhein-Westfalen,DEA,Detmold,DEA4,Herford,DEA43,2019-08-08,2019.6,2019-08,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",löhne (nw),NA,NA,NA,yyyy-mm-dd,"c(8.7220862, 52.1941419)",134,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141553|ED-I-53/20|strix_nebulosa|DE|2019-09-11,OR141553,ED-I-53/20,Deutschland,DE,Niedersachsen,DE9,Lüneburg,DE93,Cuxhaven,DE932,2019-09-11,2019.69315068493,2019-09,2019,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",zoo in der wingst (ni),NA,NA,NA,yyyy-mm-dd,"c(9.08145, 53.74298)",129,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141554|ED-I-64/20|turdus_merula|DE|2019-08-16,OR141554,ED-I-64/20,Deutschland,DE,Niedersachsen,DE9,Hannover,DE92,Schaumburg,DE928,2019-08-16,2019.62191780822,2019-08,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",bad nenndorf (ni),NA,NA,NA,yyyy-mm-dd,"c(9.3743625, 52.3378757)",128,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141555|4219032044/1|turdus_merula|DE|2019-09-01,OR141555,4219032044/1,Deutschland,DE,Sachsen-Anhalt,DEE,Sachsen-Anhalt,DEE0,"Halle (Saale), Kreisfreie Stadt",DEE02,2019-09-01,2019.66575342466,2019-09,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",halle (st),NA,NA,NA,yyyy-mm-dd,"c(11.9662371, 51.4953567)",143,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141556|B-10295-19|turdus_merula|DE|2019-09-10,OR141556,B-10295-19,Deutschland,DE,Sachsen-Anhalt,DEE,Sachsen-Anhalt,DEE0,Stendal,DEE0D,2019-09-10,2019.6904109589,2019-09,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",wulkau/kamern (st),NA,NA,NA,yyyy-mm-dd,"c(12.0695218, 52.7608897)",143,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141557|B-11136-19|turdus_merula|DE|2019-07-30,OR141557,B-11136-19,Deutschland,DE,Thüringen,DEG,Thüringen,DEG0,"Weimar, Kreisfreie Stadt",DEG05,2019-07-30,2019.57534246575,2019-07,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",weimar (th),NA,NA,NA,yyyy-mm-dd,"c(11.3235439, 50.9794934)",145,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141558|B-11341-19|turdus_merula|DE|2019-08-22,OR141558,B-11341-19,Deutschland,DE,Thüringen,DEG,Thüringen,DEG0,"Jena, Kreisfreie Stadt",DEG03,2019-08-22,2019.63835616438,2019-08,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",jena (th),NA,NA,NA,yyyy-mm-dd,"c(11.5892372, 50.927054)",145,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141559|B-11590-19|turdus_merula|DE|2019-08-22,OR141559,B-11590-19,Deutschland,DE,Thüringen,DEG,Thüringen,DEG0,Unstrut-Hainich-Kreis,DEG09,2019-08-22,2019.63835616438,2019-08,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",mühlhausen (th),NA,NA,NA,yyyy-mm-dd,"c(10.4659026, 51.2106556)",145,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141560|B-11847-19|turdus_merula|DE|2019-09-01,OR141560,B-11847-19,Deutschland,DE,Thüringen,DEG,Thüringen,DEG0,Saale-Holzland-Kreis,DEG0J,2019-09-01,2019.66575342466,2019-09,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",dornburg/camburg (th),NA,NA,NA,yyyy-mm-dd,"c(11.7075, 51.053889)",145,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141561|B-12411-19|turdus_merula|DE|2019-09-10,OR141561,B-12411-19,Deutschland,DE,Thüringen,DEG,Thüringen,DEG0,"Eisenach, Kreisfreie Stadt",DEG0N,2019-09-10,2019.6904109589,2019-09,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",eisenach (th),NA,NA,NA,yyyy-mm-dd,"c(10.3146872, 50.9795715)",145,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141562|19_51217-UGF198|turdus_merula|DE|2019-09-27,OR141562,19 51217-UGF198,Deutschland,DE,Thüringen,DEG,Thüringen,DEG0,"Erfurt, Kreisfreie Stadt",DEG01,2019-09-27,2019.73698630137,2019-09,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",erfurt (th),NA,NA,NA,yyyy-mm-dd,"c(11.0298799, 50.9847679)",145,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141563|19_51217-UGF201|strix_nebulosa|DE|2019-09-16,OR141563,19 51217-UGF201,Deutschland,DE,Brandenburg,DE4,Brandenburg,DE40,Oder-Spree,DE40C,2019-09-16,2019.70684931507,2019-09,2019,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",fürstenwalde (bb),NA,NA,NA,yyyy-mm-dd,"c(14.0608844, 52.3712866)",120,exact,1,10293,10292,0,0,1,1,Africa 3,NA,TRUE,1
OR141565|191016985/1|turdus_merula|DE|2019-09-16,OR141565,191016985/1,Deutschland,DE,Brandenburg,DE4,Brandenburg,DE40,"Frankfurt (Oder), Kreisfreie Stadt",DE403,2019-09-16,2019.70684931507,2019-09,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",wildgebiet booßen (bb),NA,NA,NA,yyyy-mm-dd,"c(14.4635687, 52.3781167)",120,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141567|M_2349|turdus_merula|DE|2019-06-29,OR141567,M 2349,Deutschland,DE,Hessen,DE7,Darmstadt,DE71,Main-Kinzig-Kreis,DE719,2019-06-29,2019.4904109589,2019-06,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",gelnhausen (he),NA,NA,NA,yyyy-mm-dd,"c(9.1863725, 50.2045664)",123,exact,1,10303,10302,0,1,1,1,Europe 3,NA,TRUE,1
OR141568|M_1827|strix_nebulosa|DE|2019-09-21,OR141568,M 1827,Deutschland,DE,Saarland,DEC,Saarland,DEC0,Neunkirchen,DEC03,2019-09-21,2019.72054794521,2019-09,2019,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",neunkirchen saarland (sl),NA,NA,NA,yyyy-mm-dd,"c(7.1780408, 49.348932)",139,exact,1,10303,10302,0,1,1,1,Europe 3,NA,TRUE,1
OR141569|VD-2019/66038/3|turdus_merula|DE|2019-07-10,OR141569,VD-2019/66038/3,Deutschland,DE,Berlin,DE3,Berlin,DE30,Berlin,DE300,2019-07-10,2019.52054794521,2019-07,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",berlin (be),NA,NA,NA,yyyy-mm-dd,"c(13.404954, 52.5200066)",119,exact,1,10303,10302,0,1,1,1,Europe 3,NA,TRUE,1
OR141571|191013248|turdus_sp|DE|2019-08-23,OR141571,191013248,Deutschland,DE,Thüringen,DEG,Thüringen,DEG0,Gotha,DEG0C,2019-08-23,2019.64109589041,2019-08,2019,Aves,passeriformes,turdidae,turdus sp.,turdus sp.,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",gotha (th),NA,NA,NA,yyyy-mm-dd,"c(10.7097574, 50.9474251)",145,exact,1,10303,10302,0,1,1,1,Europe 3,NA,TRUE,1
OR141578|M_3583|turdus_merula|DE|2020-08-21,OR141578,M 3583,Deutschland,DE,Sachsen-Anhalt,DEE,Sachsen-Anhalt,DEE0,Mansfeld-Südharz,DEE0A,2020-08-21,2020.63661202186,2020-08,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",wimmelburg (st),NA,NA,NA,yyyy-mm-dd,"c(11.5071455, 51.5208025)",143,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141579|1982__200429855-6__A2015048/20|turdus_merula|DE|2020-08-23,OR141579,1982; 200429855-6; A2015048/20,Deutschland,DE,Hessen,DE7,Gießen,DE72,"Gießen, Landkreis",DE721,2020-08-23,2020.64207650273,2020-08,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",hungen (he),NA,NA,NA,yyyy-mm-dd,"c(8.8990998, 50.4754531)",124,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141581|4220027299|turdus_merula|DE|2020-08-24,OR141581,4220027299,Deutschland,DE,Sachsen-Anhalt,DEE,Sachsen-Anhalt,DEE0,Wittenberg,DEE0E,2020-08-24,2020.64480874317,2020-08,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",jessen (st),NA,NA,NA,yyyy-mm-dd,"c(12.9829937, 51.8346387)",143,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141582|04-51020-000781|turdus_merula|DE|2020-08-31,OR141582,04-51020-000781,Deutschland,DE,Sachsen-Anhalt,DEE,Sachsen-Anhalt,DEE0,Altmarkkreis Salzwedel,DEE04,2020-08-31,2020.66393442623,2020-08,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",lindstedt (st),NA,NA,NA,yyyy-mm-dd,"c(11.5296206, 52.5909339)",143,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141585|20_51217-UGF217|parus_major|DE|2020-08-25,OR141585,20 51217-UGF217,Deutschland,DE,Brandenburg,DE4,Brandenburg,DE40,"Cottbus, Kreisfreie Stadt",DE402,2020-08-25,2020.64754098361,2020-08,2020,Aves,passeriformes,paridae,parus major,great tit,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",cottbus (bb),NA,NA,NA,yyyy-mm-dd,"c(14.3328679, 51.7563108)",120,exact,1,10303,10302,0,1,1,1,Africa 3,NA,TRUE,1
OR141588|2261__200510902-006__A20181852|turdus_merula|DE|2020-05-30,OR141588,"2261, 200510902-006, A20181852",Deutschland,DE,Hessen,DE7,Gießen,DE72,"Gießen, Landkreis",DE721,2020-05-30,2020.40983606557,2020-05,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",großen linden (he),NA,NA,NA,yyyy-mm-dd,"c(8.6542948, 50.5268808)",124,exact,1,10303,10302,0,1,1,1,Europe 3,NA,TRUE,1
OR141591|20_51217-UGF201/2|turdus_merula|DE|2020-07-31,OR141591,20 51217-UGF201/2,Deutschland,DE,Baden-Württemberg,DE1,Karlsruhe,DE12,"Pforzheim, Stadtkreis",DE129,2020-07-31,2020.57923497268,2020-07,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",pforzheim (bw),NA,NA,NA,yyyy-mm-dd,"c(8.6946286, 48.8921862)",109,exact,1,10239,10238,0,0,1,1,Europe 3,NA,TRUE,1
OR141599|ED-I-249/21|turdus_sp|DE|2020-08-26,OR141599,ED-I-249/21,Deutschland,DE,Brandenburg,DE4,Brandenburg,DE40,Spree-Neiße,DE40G,2020-08-26,2020.65027322404,2020-08,2020,Aves,passeriformes,turdidae,turdus sp.,turdus sp.,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",spremberg (bb),NA,NA,NA,yyyy-mm-dd,"c(14.376813, 51.5696303)",120,exact,1,10304,10303,0,1,1,1,Europe 2,NA,TRUE,1
OR141600|ED-I-18/22|turdus_merula|DE|2020-09-17,OR141600,ED-I-18/22,Deutschland,DE,Niedersachsen,DE9,Hannover,DE92,Schaumburg,DE928,2020-09-17,2020.71038251366,2020-09,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",stadthagen (ni),NA,NA,NA,yyyy-mm-dd,"c(9.192587, 52.3230742)",128,exact,1,10304,10303,0,1,1,1,Europe 3,NA,TRUE,1
OR141601|ED-I-19/22|turdus_merula|DE|2020-08-25,OR141601,ED-I-19/22,Deutschland,DE,Niedersachsen,DE9,Hannover,DE92,Schaumburg,DE928,2020-08-25,2020.64754098361,2020-08,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",lüdersfeld (ni),NA,NA,NA,yyyy-mm-dd,"c(9.2545402, 52.3596091)",128,exact,1,10304,10303,0,1,1,1,Africa 3,NA,TRUE,1
OR141602|ED-I-177/21|turdus_merula|DE|2020-08-25,OR141602,ED-I-177/21,Deutschland,DE,Niedersachsen,DE9,Hannover,DE92,Region Hannover,DE929,2020-08-25,2020.64754098361,2020-08,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",wunstorf (ni),NA,NA,NA,yyyy-mm-dd,"c(9.4432827, 52.4207534)",128,exact,1,10304,10303,0,1,1,1,Europe 3,NA,TRUE,1
OR141603|ED-I-178/21|strix_nebulosa|DE|2021-08-22,OR141603,ED-I-178/21,Deutschland,DE,Niedersachsen,DE9,Lüneburg,DE93,Harburg,DE933,2021-08-22,2021.63835616438,2021-08,2021,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",wildpark schwarze berge (ni),NA,NA,NA,yyyy-mm-dd,"c(9.8856241, 53.4422273)",122,exact,1,10304,10303,0,1,1,1,Africa 3,NA,TRUE,1
OR141604|ED-I-215/21|strix_nebulosa|DE|2021-08-22,OR141604,ED-I-215/21,Deutschland,DE,Niedersachsen,DE9,Lüneburg,DE93,Harburg,DE933,2021-08-22,2021.63835616438,2021-08,2021,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",wildpark schwarze berge (ni),NA,NA,NA,yyyy-mm-dd,"c(9.8856241, 53.4422273)",122,exact,1,10304,10303,0,1,1,1,Africa 3,NA,TRUE,1
OR141605|ED-I-228/21|strix_nebulosa|DE|2021-08-11,OR141605,ED-I-228/21,Deutschland,DE,Mecklenburg-Vorpommern,DE8,Mecklenburg-Vorpommern,DE80,"Rostock, Kreisfreie Stadt",DE803,2021-08-11,2021.60821917808,2021-08,2021,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",zoo rostock (mv),NA,NA,NA,yyyy-mm-dd,"c(12.0826757, 54.0800063)",126,exact,1,10304,10303,0,1,1,1,Africa 3,NA,TRUE,1
OR141606|M4509|turdus_merula|DE|2021-09-03,OR141606,M4509,Deutschland,DE,Sachsen-Anhalt,DEE,Sachsen-Anhalt,DEE0,Wittenberg,DEE0E,2021-09-03,2021.67123287671,2021-09,2021,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",jessen (st),NA,NA,NA,yyyy-mm-dd,"c(12.9829937, 51.8346387)",143,exact,1,10304,10303,0,1,1,1,Europe 3,NA,TRUE,1
OR166135|ED-I-05/19|turdus_merula|DE|2017-09-12,OR166135,ED-I-05/19,Deutschland,DE,Niedersachsen,DE9,Lüneburg,DE93,Harburg,DE933,2017-09-12,2017.69589041096,2017-09,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",wildpark schwarze berge (ni),NA,NA,NA,yyyy-mm-dd,"c(9.8856241, 53.4422273)",122,exact,1,10304,10303,0,1,1,1,Africa 3,NA,TRUE,1
OR166137|ED-I-30/17|turdus_merula|DE|2017-08-01,OR166137,ED-I-30/17,Deutschland,DE,Nordrhein-Westfalen,DEA,Düsseldorf,DEA1,"Mönchengladbach, Kreisfreie Stadt",DEA15,2017-08-01,2017.58082191781,2017-08,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",mönchengladbach (nw),NA,NA,NA,yyyy-mm-dd,"c(6.4315392, 51.1941686)",131,exact,1,10304,10303,0,1,1,1,Europe 3,NA,TRUE,1
OR166141|ED-I-86/18|strix_nebulosa|DE|2018-09-02,OR166141,ED-I-86/18,Deutschland,DE,Niedersachsen,DE9,Lüneburg,DE93,Harburg,DE933,2018-09-02,2018.66849315068,2018-09,2018,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",wildpark schwarze berge (ni),NA,NA,NA,yyyy-mm-dd,"c(9.8856241, 53.4422273)",122,exact,1,10304,10303,0,1,1,1,Africa 3,NA,TRUE,1
OR166142|ED-I-297/19|turdus_merula|DE|2018-09-12,OR166142,ED-I-297/19,Deutschland,DE,Nordrhein-Westfalen,DEA,Detmold,DEA4,Herford,DEA43,2018-09-12,2018.69589041096,2018-09,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",löhne (nw),NA,NA,NA,yyyy-mm-dd,"c(8.7220862, 52.1941419)",134,exact,1,10304,10303,0,1,1,1,Europe 3,NA,TRUE,1
OR166143|ED-I-302/19|turdidae_sp|DE|2018-08-21,OR166143,ED-I-302/19,Deutschland,DE,Nordrhein-Westfalen,DEA,Detmold,DEA4,Herford,DEA43,2018-08-21,2018.63561643836,2018-08,2018,Aves,passeriformes,turdidae,turdidae sp.,thrush sp.,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",löhne (nw),NA,NA,NA,yyyy-mm-dd,"c(8.7220862, 52.1941419)",134,exact,1,10304,10303,0,1,1,1,Europe 3,NA,TRUE,1
OR166144|04-51018-000808|turdus_merula|DE|2018-08-10,OR166144,04-51018-000808,Deutschland,DE,Niedersachsen,DE9,Hannover,DE92,Region Hannover,DE929,2018-08-10,2018.60547945205,2018-08,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",hannover (ni),NA,NA,NA,yyyy-mm-dd,"c(9.7320104, 52.3758916)",128,exact,1,10304,10303,0,1,1,1,Europe 3,NA,TRUE,1
OR166146|04-51018-000819|turdus_merula|DE|2018-08-17,OR166146,04-51018-000819,Deutschland,DE,Niedersachsen,DE9,Braunschweig,DE91,"Wolfsburg, Kreisfreie Stadt",DE913,2018-08-17,2018.62465753425,2018-08,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute of Novel and Emerging Infectious Diseases",stadt wolfsburg (ni),NA,NA,NA,yyyy-mm-dd,"c(10.7865461, 52.4226503)",127,exact,1,10304,10303,0,1,1,1,Africa 3,NA,TRUE,1
