tipnames,sequence_accession,sequence_isolate,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,collection_subdiv2name,collection_subdiv2code,collection_subdiv2lat,collection_subdiv2long,date_ymd,date_dec,date_ym,date_y,date_tipdate,host_class,host_order,host_family,host_sciname,host_commonname,organization,org_location,biosample,bioproject,sequence_start,sequence_end,sequence_length,sequence_generegion,collection_organsiation,drop_fli
KX268472|HU10279/09|culex_perexiguus|esp|2009,KX268472,HU10279/09,southern europe,spain,esp,40.1894641959532,-3.70568864248137,NA,NA,NA,NA,NA,NA,NA,list,NA,NA,NA,2009,2009,insecta,diptera,culicidae,culex perexiguus,culex perexiguus,"Institute of Health Carlos III, National Center of Microbiology",Spain,NA,NA,1,10313,10312,nflg,"Institute of Health Carlos III, National Center of Microbiology",FALSE
OU674388|NA|turdus_merula|lux|2020,OU674388,NA,western europe,luxembourg,lux,49.7760118665671,6.09452944491721,NA,NA,NA,NA,NA,NA,NA,list,NA,NA,NA,2020,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Luxembourg Institute of Health, Department of Infection and Immunity, Infectious Diseases Research Unit, 29 rue Henri Koch L-4354 Esch-sur-Alzette",Luxembourg,NA,PRJEB47565,1,10313,10312,nflg,"Luxembourg Institute of Health, Department of Infection and Immunity, Infectious Diseases Research Unit, 29 rue Henri Koch L-4354 Esch-sur-Alzette",FALSE
MT784898|NA|turdus_iliacus|ita|2017,MT784898,NA,southern europe,italy,ita,42.7080607219025,12.208345049127,NA,NA,NA,NA,NA,NA,NA,list,NA,NA,NA,2017,2017,Aves,passeriformes,turdidae,turdus iliacus,redwing,"Istituto Zooprofilattico Sperimentale Abruzzo e Molise, Virology Unit",Italy,NA,NA,1,10313,10312,nflg,"Istituto Zooprofilattico Sperimentale Abruzzo e Molise, Virology Unit",FALSE
MT784899|NA|turdus_merula|ita|2017,MT784899,NA,southern europe,italy,ita,42.7080607219025,12.208345049127,NA,NA,NA,NA,NA,NA,NA,list,NA,NA,NA,2017,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Istituto Zooprofilattico Sperimentale Abruzzo e Molise, Virology Unit",Italy,NA,NA,1,10313,10312,nflg,"Istituto Zooprofilattico Sperimentale Abruzzo e Molise, Virology Unit",FALSE
MT795154|NA|turdus_merula|deu|2016,MT795154,NA,western europe,germany,deu,51.0533277435649,10.373650933319,NA,NA,NA,NA,NA,NA,NA,list,NA,NA,NA,2016,2016,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Bernhard Nocht Institute for Tropical Medicine, Arbovirology",Germany,NA,NA,1,10313,10312,nflg,"Bernhard Nocht Institute for Tropical Medicine, Arbovirology",FALSE
MT580899|NA|strix_nebulosa|de_ni_ha|2018,MT580899,NA,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,region hannover,de.ni.ha,52.421849540231,9.71985590910193,NA,NA,NA,2018,2018,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"University of Veterinary Medicine Hannover, Research Center for Emerging Infections and Zoonoses (RIZ)",Germany,NA,NA,1,10313,10312,nflg,"University of Veterinary Medicine Hannover, Research Center for Emerging Infections and Zoonoses (RIZ)",FALSE
MW803140|UV780/Serbia/2019|culex_pipiens|srb|2019,MW803140,UV780/Serbia/2019,southern europe,serbia,srb,44.2155831781841,20.7992241330769,NA,NA,NA,NA,NA,NA,NA,list,NA,NA,NA,2019,2019,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Institute of Microbiology and Immunology, Virology department",Serbia,NA,NA,8998,10016,1018,NS5,"Institute of Microbiology and Immunology, Virology department",FALSE
MT188658|NA|turdus_merula|nld|2016,MT188658,NA,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,list,NA,NA,NA,2016,2016,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Virginia Tech, DBSP",USA,NA,NA,1,10313,10312,nflg,"Virginia Tech, DBSP",FALSE
MN912545|NA|culex_pipiens|sk_ki|2018,MN912545,NA,eastern europe,slovakia,svk,48.7152910172137,19.4731651408513,košický,sk.ki,48.7020478211848,21.2707899575187,NA,NA,NA,list,NA,NA,NA,2018,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"the Institute of Virology, Biomedical Research Center SAS",Slovakia,NA,NA,9099,9598,499,NS5,"the Institute of Virology, Biomedical Research Center SAS",FALSE
MN912546|NA|culex_pipiens|sk_bl|2018,MN912546,NA,eastern europe,slovakia,svk,48.7152910172137,19.4731651408513,bratislavský,sk.bl,48.3180982690165,17.1756481471461,NA,NA,NA,list,NA,NA,NA,2018,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"the Institute of Virology, Biomedical Research Center SAS",Slovakia,NA,NA,9096,9563,467,NS5,"the Institute of Virology, Biomedical Research Center SAS",FALSE
MN912547|NA|culex_pipiens|sk_bl|2018,MN912547,NA,eastern europe,slovakia,svk,48.7152910172137,19.4731651408513,bratislavský,sk.bl,48.3180982690165,17.1756481471461,NA,NA,NA,list,NA,NA,NA,2018,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"the Institute of Virology, Biomedical Research Center SAS",Slovakia,NA,NA,9137,9598,461,NS5,"the Institute of Virology, Biomedical Research Center SAS",FALSE
MN912548|NA|culex_pipiens|sk_bl|2018,MN912548,NA,eastern europe,slovakia,svk,48.7152910172137,19.4731651408513,bratislavský,sk.bl,48.3180982690165,17.1756481471461,NA,NA,NA,list,NA,NA,NA,2018,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"the Institute of Virology, Biomedical Research Center SAS",Slovakia,NA,NA,9097,9598,501,NS5,"the Institute of Virology, Biomedical Research Center SAS",FALSE
MN912549|NA|culex_pipiens|sk_bl|2018,MN912549,NA,eastern europe,slovakia,svk,48.7152910172137,19.4731651408513,bratislavský,sk.bl,48.3180982690165,17.1756481471461,NA,NA,NA,list,NA,NA,NA,2018,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"the Institute of Virology, Biomedical Research Center SAS",Slovakia,NA,NA,9149,9598,449,NS5,"the Institute of Virology, Biomedical Research Center SAS",FALSE
MN912550|NA|culex_pipiens|sk_bl|2018,MN912550,NA,eastern europe,slovakia,svk,48.7152910172137,19.4731651408513,bratislavský,sk.bl,48.3180982690165,17.1756481471461,NA,NA,NA,list,NA,NA,NA,2018,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"the Institute of Virology, Biomedical Research Center SAS",Slovakia,NA,NA,9096,9598,502,NS5,"the Institute of Virology, Biomedical Research Center SAS",FALSE
MN912551|NA|anopheles_maculipennis|sk_bl|2018,MN912551,NA,eastern europe,slovakia,svk,48.7152910172137,19.4731651408513,bratislavský,sk.bl,48.3180982690165,17.1756481471461,NA,NA,NA,list,NA,NA,NA,2018,2018,insecta,diptera,culicidae,anopheles maculipennis,anopheles maculipennis,"the Institute of Virology, Biomedical Research Center SAS",Slovakia,NA,NA,9096,9598,502,NS5,"the Institute of Virology, Biomedical Research Center SAS",FALSE
MN912552|NA|culex_pipiens|sk_bl|2018,MN912552,NA,eastern europe,slovakia,svk,48.7152910172137,19.4731651408513,bratislavský,sk.bl,48.3180982690165,17.1756481471461,NA,NA,NA,list,NA,NA,NA,2018,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"the Institute of Virology, Biomedical Research Center SAS",Slovakia,NA,NA,9096,9598,502,NS5,"the Institute of Virology, Biomedical Research Center SAS",FALSE
MN912553|NA|culex_pipiens|sk_bl|2018,MN912553,NA,eastern europe,slovakia,svk,48.7152910172137,19.4731651408513,bratislavský,sk.bl,48.3180982690165,17.1756481471461,NA,NA,NA,list,NA,NA,NA,2018,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"the Institute of Virology, Biomedical Research Center SAS",Slovakia,NA,NA,9096,9598,502,NS5,"the Institute of Virology, Biomedical Research Center SAS",FALSE
MN912554|NA|culex_pipiens|sk_bc_lc|2018,MN912554,NA,eastern europe,slovakia,svk,48.7152910172137,19.4731651408513,banskobystrický,sk.bc,48.5157580014885,19.4996145079914,lucenec,sk.bc.lc,48.3450535795732,19.6354215441479,NA,NA,NA,2018,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"the Institute of Virology, Biomedical Research Center SAS",Slovakia,NA,NA,9099,9598,499,NS5,"the Institute of Virology, Biomedical Research Center SAS",FALSE
MK900664|FE-17-Tm|turdus_merula|it_fe|2017,MK900664,FE-17-Tm,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,ferrara,it.fe,44.7896320934572,11.8486705980501,NA,NA,NA,2017,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Viral, Foreign Deseases of Animals",Italy,NA,NA,9093,9598,505,NS5,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Viral, Foreign Deseases of Animals",FALSE
MK900665|PE-18-Cp|culex_pipiens|ita|2018,MK900665,PE-18-Cp,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,NA,NA,NA,list,NA,NA,NA,2018,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Viral, Foreign Deseases of Animals",Italy,NA,NA,9093,9598,505,NS5,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Viral, Foreign Deseases of Animals",FALSE
MK900666|PE1-18-Cp|culex_pipiens|ita|2018,MK900666,PE1-18-Cp,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,NA,NA,NA,list,NA,NA,NA,2018,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Viral, Foreign Deseases of Animals",Italy,NA,NA,9093,9598,505,NS5,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Viral, Foreign Deseases of Animals",FALSE
MK900667|PE2-18-Cp|culex_pipiens|ita|2018,MK900667,PE2-18-Cp,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,NA,NA,NA,list,NA,NA,NA,2018,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Viral, Foreign Deseases of Animals",Italy,NA,NA,9093,9598,505,NS5,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Viral, Foreign Deseases of Animals",FALSE
MK900668|PE-17-Cp|culex_pipiens|ita|2017,MK900668,PE-17-Cp,southern europe,italy,ita,42.7080607219025,12.208345049127,piemonte,NA,45.0574417495465,7.92378460187818,NA,NA,NA,list,NA,NA,NA,2017,2017,insecta,diptera,culicidae,culex pipiens,culex pipiens,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Viral, Foreign Deseases of Animals",Italy,NA,NA,9093,9598,505,NS5,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Viral, Foreign Deseases of Animals",FALSE
MK900669|UD-17-Ti|turdus_iliacus|it_ud|2017,MK900669,UD-17-Ti,southern europe,italy,ita,42.7080607219025,12.208345049127,friuli-venezia giulia,NA,46.1535400957968,13.0594621283728,udine,it.ud,46.2262197388729,13.1581016601095,NA,NA,NA,2017,2017,Aves,passeriformes,turdidae,turdus iliacus,redwing,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Viral, Foreign Deseases of Animals",Italy,NA,NA,9093,9598,505,NS5,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Viral, Foreign Deseases of Animals",FALSE
MK900670|AP-18-Br|branta_ruficollis|ita|2018,MK900670,AP-18-Br,southern europe,italy,ita,42.7080607219025,12.208345049127,NA,NA,NA,NA,NA,NA,NA,list,NA,NA,NA,2018,2018,Aves,anseriformes,anatidae,branta ruficollis,red-breasted goose,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Viral, Foreign Deseases of Animals",Italy,NA,NA,9093,9598,505,NS5,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Viral, Foreign Deseases of Animals",FALSE
MK900671|FE-18-Tm|turdus_merula|it_fe|2018,MK900671,FE-18-Tm,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,ferrara,it.fe,44.7896320934572,11.8486705980501,NA,NA,NA,2018,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Viral, Foreign Deseases of Animals",Italy,NA,NA,9093,9598,505,NS5,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Viral, Foreign Deseases of Animals",FALSE
MN813488|DakPM173701|culex_neavei|sen|2003,MN813488,DakPM173701,western africa,senegal,sen,14.357700346957,-14.4663797488722,NA,NA,NA,NA,NA,NA,NA,list,NA,NA,NA,2003,2003,insecta,diptera,culicidae,culex neavei,culex neavei,"Virginia-Maryland College of Veterinary Medicine, Biomedical Sciences and Pathobiology",USA,NA,NA,1,10313,10312,nflg,"Virginia-Maryland College of Veterinary Medicine, Biomedical Sciences and Pathobiology",FALSE
MN813489|HU10279-09|culex_perexiguus|esp|2009,MN813489,HU10279-09,southern europe,spain,esp,40.1894641959532,-3.70568864248137,NA,NA,NA,NA,NA,NA,NA,list,NA,NA,NA,2009,2009,insecta,diptera,culicidae,culex perexiguus,culex perexiguus,"Virginia-Maryland College of Veterinary Medicine, Biomedical Sciences and Pathobiology",USA,NA,NA,1,10313,10312,nflg,"Virginia-Maryland College of Veterinary Medicine, Biomedical Sciences and Pathobiology",FALSE
MN813490|TMNetherlands|turdus_merula|nld|2016,MN813490,TMNetherlands,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,list,NA,NA,NA,2016,2016,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Virginia-Maryland College of Veterinary Medicine, Biomedical Sciences and Pathobiology",USA,NA,NA,1,10313,10312,nflg,"Virginia-Maryland College of Veterinary Medicine, Biomedical Sciences and Pathobiology",FALSE
MN813491|UG09615|culex_univittatus|uga|2012,MN813491,UG09615,eastern africa,uganda,uga,1.28049904019435,32.3915167743765,NA,NA,NA,NA,NA,NA,NA,list,NA,NA,NA,2012,2012,insecta,diptera,culicidae,culex univittatus,culex univittatus,"Virginia-Maryland College of Veterinary Medicine, Biomedical Sciences and Pathobiology",USA,NA,NA,1,10313,10312,nflg,"Virginia-Maryland College of Veterinary Medicine, Biomedical Sciences and Pathobiology",FALSE
MN813492|SARR1776|culex_neavei|zaf|1959,MN813492,SARR1776,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,NA,NA,NA,NA,NA,NA,NA,list,NA,NA,NA,1959,1959,insecta,diptera,culicidae,culex neavei,culex neavei,"Virginia-Maryland College of Veterinary Medicine, Biomedical Sciences and Pathobiology",USA,NA,NA,1,10313,10312,nflg,"Virginia-Maryland College of Veterinary Medicine, Biomedical Sciences and Pathobiology",FALSE
MN395372|NA|turdus_merula|cz_bk_bm|2017,MN395372,NA,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihomoravský,cz.bk,49.0792008172895,16.6634176148425,brno,cz.bk.bm,49.1910780208972,16.5962379793618,NA,NA,NA,2017,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",Czech Republic,NA,NA,469,2378,1909,E,"Biology Centre of the Czech Academy of Sciences, Institute of Parasitology",FALSE
MK956003|USUV-000889|turdus_merula|de_ni_ln|2018,MK956003,USUV-000889,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,lüneburg,de.ni.ln,53.2327631789024,10.5730142817882,NA,NA,NA,2018,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",Germany,NA,NA,1004,2062,1058,E,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",FALSE
MK956004|USUV-000905|turdus_merula|de_ni_ot|2018,MK956004,USUV-000905,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,osterholz,de.ni.ot,53.2510060144271,8.80813626042386,NA,NA,NA,2018,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",Germany,NA,NA,1004,2062,1058,E,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",FALSE
MK956005|USUV-000923|turdus_merula|de_ni_ln|2018,MK956005,USUV-000923,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,lüneburg,de.ni.ln,53.2327631789024,10.5730142817882,NA,NA,NA,2018,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",Germany,NA,NA,1004,2062,1058,E,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",FALSE
MK956006|USUV-2018-B/10872|strix_nebulosa|de_th_gr|2018,MK956006,USUV-2018-B/10872,western europe,germany,deu,51.0533277435649,10.373650933319,thüringen,de.th,50.9034036811626,11.0265393979066,gera,de.th.gr,50.8939799695335,12.0826896407838,NA,NA,NA,2018,2018,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",Germany,NA,NA,1004,2062,1058,E,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",FALSE
MK956007|USUV-181011960|turdus_merula|de_nw_es|2018,MK956007,USUV-181011960,western europe,germany,deu,51.0533277435649,10.373650933319,nordrhein-westfalen,de.nw,51.4777551092159,7.5539349720828,essen,de.nw.es,51.433803759893,7.01715543020109,NA,NA,NA,2018,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",Germany,NA,NA,1004,2062,1058,E,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",FALSE
MK956008|USUV-181011995|turdus_merula|de_nw_es|2018,MK956008,USUV-181011995,western europe,germany,deu,51.0533277435649,10.373650933319,nordrhein-westfalen,de.nw,51.4777551092159,7.5539349720828,essen,de.nw.es,51.433803759893,7.01715543020109,NA,NA,NA,2018,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",Germany,NA,NA,1004,2062,1058,E,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",FALSE
MK956009|USUV-EDI_19/18|strix_nebulosa|de_ni_gb|2018,MK956009,USUV-EDI_19/18,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,grafschaft bentheim,de.ni.gb,52.4759105092282,7.02030155381126,NA,NA,NA,2018,2018,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",Germany,NA,NA,1004,2062,1058,E,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",FALSE
MK956010|USUV-EDI_22/18|strix_nebulosa|de_by_nr|2018,MK956010,USUV-EDI_22/18,western europe,germany,deu,51.0533277435649,10.373650933319,bayern,de.by,48.9386109033625,11.4278546586472,nürnberg,de.by.nr,49.4361781792506,11.0827698427572,NA,NA,NA,2018,2018,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",Germany,NA,NA,1004,2062,1058,E,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",FALSE
MK956011|USUV-EDI_26/_18|strix_nebulosa|de_ni_ha|2018,MK956011,USUV-EDI_26/ 18,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,region hannover,de.ni.ha,52.421849540231,9.71985590910193,NA,NA,NA,2018,2018,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",Germany,NA,NA,1004,2062,1058,E,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",FALSE
MK956012|USUV-EDI_29/18|surnia_ulula|de_ni_cx|2018,MK956012,USUV-EDI_29/18,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,cuxhaven,de.ni.cx,53.6162318768593,8.81198861028588,NA,NA,NA,2018,2018,Aves,strigiformes,strigidae,surnia ulula,northern hawk owl,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",Germany,NA,NA,1004,2062,1058,E,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",FALSE
MK956013|USUV-EDI_31/17|turdus_merula|de_nw_ve|2017,MK956013,USUV-EDI_31/17,western europe,germany,deu,51.0533277435649,10.373650933319,nordrhein-westfalen,de.nw,51.4777551092159,7.5539349720828,viersen,de.nw.ve,51.2828208018868,6.32599022225692,NA,NA,NA,2017,2017,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",Germany,NA,NA,1004,2062,1058,E,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",FALSE
MK956014|USUV-EDI_32/_18|strix_nebulosa|de_ni_on|2018,MK956014,USUV-EDI_32/ 18,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,osnabrück,de.ni.on,52.3811490346743,8.04621010761502,NA,NA,NA,2018,2018,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",Germany,NA,NA,1004,2062,1058,E,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",FALSE
MK956015|USUV-EDI_38/17|surnia_ulula|de_sn_de|2017,MK956015,USUV-EDI_38/17,western europe,germany,deu,51.0533277435649,10.373650933319,sachsen,de.sn,51.0528694457593,13.3447264729352,dresden,de.sn.de,51.0664364272582,13.7834594450647,NA,NA,NA,2017,2017,Aves,strigiformes,strigidae,surnia ulula,northern hawk owl,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",Germany,NA,NA,1004,2062,1058,E,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",FALSE
MK956016|USUV-EDI_44/18|strix_nebulosa|de_st_ha|2018,MK956016,USUV-EDI_44/18,western europe,germany,deu,51.0533277435649,10.373650933319,sachsen-anhalt,de.st,52.0090264158216,11.7027467770331,halle (saale),de.st.ha,51.4797885493814,11.9685132761079,NA,NA,NA,2018,2018,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",Germany,NA,NA,1004,2062,1058,E,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",FALSE
MK956017|USUV-EDI_50/_18|strix_nebulosa|de_by_nr|2018,MK956017,USUV-EDI_50/ 18,western europe,germany,deu,51.0533277435649,10.373650933319,bayern,de.by,48.9386109033625,11.4278546586472,nürnberg,de.by.nr,49.4361781792506,11.0827698427572,NA,NA,NA,2018,2018,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",Germany,NA,NA,1004,2062,1058,E,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",FALSE
MK956018|USUV-EDI_57/18|turdus_merula|de_sl_sb|2018,MK956018,USUV-EDI_57/18,western europe,germany,deu,51.0533277435649,10.373650933319,saarland,de.sl,49.3842878628632,6.9534418082778,regionalverband saarbrücken,de.sl.sb,49.2513614393136,6.95726450539554,NA,NA,NA,2018,2018,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",Germany,NA,NA,1004,2062,1058,E,"Friedrich-Loeffler-Institut, Institute for Novel and Emerging Infectious Diseases",FALSE
